Algorithm	Number of Parameters	Initial Values	Final Values	Iterations	Initial Cost	Final Cost
gradient_descent_cost_optimizer	22	"[4.969134  4.7638927 2.1722412 2.4413512 4.490388  4.052021  3.8530407
 5.63056   1.700065  4.0500803 0.9469055 3.2962518 1.8442703 1.3292614
 3.3895826 2.9523196 2.7748518 4.9274883 1.438277  4.3188734 4.7542567
 2.8609672]"	"[5.6586633 3.9269886 2.1907187 1.9634957 4.568017  3.5703557 3.92699
 5.7081976 1.7185421 4.712389  0.6390296 3.3738866 2.0138364 1.3477347
 3.4033926 2.5525448 2.7933364 5.0051327 1.5707963 4.2347326 4.908756
 1.9634943]"	515	0.935875415802002	0.5000051259994507
