Algorithm	Number of Parameters	Initial Values	Final Values	Iterations	Initial Cost	Final Cost
gradient_descent_cost_optimizer	26	"[6.12335    5.7969403  2.500345   0.5580196  5.0908127  4.78433
 2.4721723  1.7874831  5.822339   2.4807477  4.6222825  1.6604066
 4.6717978  4.6132255  0.8379217  0.93808323 1.7933378  5.8321548
 5.2765636  4.0728264  3.6662667  1.7227436  1.2303448  3.9384089
 4.37088    4.524392  ]"	"[5.94661    5.8995495  2.55247    0.66076314 4.7011304  5.4971766
 2.5108926  2.6193256  5.673068   2.4827414  4.0413294  2.4921918
 4.4676886  4.4639444  0.354251   0.98176193 1.6440648  6.6639543
 5.4210796  4.3279314  3.142      1.326755   1.570751   3.8690994
 4.038085   4.134728  ]"	985	0.926199197769165	0.057465195655822754
